system:index,B1_p0,B1_p10,B1_p100,B1_p20,B1_p30,B1_p40,B1_p50,B1_p60,B1_p70,B1_p80,B1_p90,B2_p0,B2_p10,B2_p100,B2_p20,B2_p30,B2_p40,B2_p50,B2_p60,B2_p70,B2_p80,B2_p90,B3_p0,B3_p10,B3_p100,B3_p20,B3_p30,B3_p40,B3_p50,B3_p60,B3_p70,B3_p80,B3_p90,B4_p0,B4_p10,B4_p100,B4_p20,B4_p30,B4_p40,B4_p50,B4_p60,B4_p70,B4_p80,B4_p90,B5_p0,B5_p10,B5_p100,B5_p20,B5_p30,B5_p40,B5_p50,B5_p60,B5_p70,B5_p80,B5_p90,B6_VCID_2_p0,B6_VCID_2_p10,B6_VCID_2_p100,B6_VCID_2_p20,B6_VCID_2_p30,B6_VCID_2_p40,B6_VCID_2_p50,B6_VCID_2_p60,B6_VCID_2_p70,B6_VCID_2_p80,B6_VCID_2_p90,B7_p0,B7_p10,B7_p100,B7_p20,B7_p30,B7_p40,B7_p50,B7_p60,B7_p70,B7_p80,B7_p90,DESA,EVI_p0,EVI_p10,EVI_p100,EVI_p20,EVI_p30,EVI_p40,EVI_p50,EVI_p60,EVI_p70,EVI_p80,EVI_p90,IDSP2010,ID_TIPEWIL,KAB,KABDES,KABKOT,KEC,KECAMATAN,KODE2010,NAMA,NDBI_p0,NDBI_p10,NDBI_p100,NDBI_p20,NDBI_p30,NDBI_p40,NDBI_p50,NDBI_p60,NDBI_p70,NDBI_p80,NDBI_p90,NDVI_p0,NDVI_p10,NDVI_p100,NDVI_p20,NDVI_p30,NDVI_p40,NDVI_p50,NDVI_p60,NDVI_p70,NDVI_p80,NDVI_p90,NDWI_p0,NDWI_p10,NDWI_p100,NDWI_p20,NDWI_p30,NDWI_p40,NDWI_p50,NDWI_p60,NDWI_p70,NDWI_p80,NDWI_p90,PRODES,PROP,PROVINSI
00014846ee2731ceed74,18,24,44,24,25,26,26,26,27,27,28,12,21.47409515,43,21.47409515,22.94783617,22.94783617,23.95226573,23.95226573,23.95226573,25,26,6,13.4038173,45,13.4038173,16,17,17,18,19,20,21,17,48.51848303,111,54.53251037,61,65,69,71,74,77.44834423,80.4178095,5,27,80,30,33,36,37.54203737,40,41,43,45,189,191.7231959,202,193,193,194.5480875,194.5480875,194.5480875,194.5480875,196,197,1,11,64,12,13.46128528,13.46128528,13.46128528,15,16,17,20,13,-400,-13.79451052,375,-9.64293085,-5.774751476,-5.774751476,-5.774751476,-5.774751476,-2.469054006,-2.469054006,-2.469054006,3329090013,,29,3329000000,BREBES,90,BANJARHARJO,3329090013,CIKAKAK,-0.583333333,-0.384714512,0.142857143,-0.35736362,-0.333333333,-0.31769952,-0.302846259,-0.279381635,-0.255811586,-0.224605054,-0.170018485,0.142857143,0.407747658,0.793103448,0.478559215,0.529757959,0.564831265,0.595386133,0.618928047,0.650966764,0.685613884,0.71289965,-0.679389313,-0.576050911,-0.133333333,-0.556817322,-0.52954547,-0.505246239,-0.483360338,-0.459822634,-0.428571429,-0.385379532,-0.333333333,3300000000,33,JAWA TENGAH
00011efb01ffa989d02d,23,25,39,25,26,26,27,27,27,28,29,18,21,34,22,23.32690532,23.32690532,23.32690532,24,25,25,26.30484459,12,14.30783574,32,15,16,17,18,19.32880579,19.32880579,20.54515041,22,29,45.45857988,98,52,56,60,63,66,68,71,74,14,24,61,28.54281649,32.44318394,35,36,38,41,44,47,189,192.7727102,199,192.7727102,193,194.3702418,195,196,197,197,197,6,10,46,12.42200233,12.42200233,13.45733452,15,16,16,18.18045777,24,1,-305,-8.868055332,170,-6.879378873,-4.915240962,-4.915240962,-3.059554444,-3.059554444,-3.059554444,-1.325050075,-1.325050075,3329100001,,29,3329000000,BREBES,100,LOSARI,3329100001,RANDEGAN,-0.525423729,-0.369222063,0.060869565,-0.341098527,-0.321242787,-0.299016363,-0.279624021,-0.255762769,-0.231919436,-0.196338776,-0.123056118,0.230769231,0.366188095,0.75,0.428571429,0.487036311,0.52911487,0.564741562,0.595172059,0.614848391,0.639146432,0.662876146,-0.619834711,-0.545132992,-0.094339623,-0.521734739,-0.5,-0.482898056,-0.455451028,-0.428571429,-0.392473664,-0.350399164,-0.286448141,3300000000,33,JAWA TENGAH
0001d58a6d281675acb7,23,25,31,26,26,26,27,27,27,28,28,19,22,29,23,23,24,24,24,25,25,26,12,15,26,16,17,17,17,18,18,19,21,21,45,92,50,53,57,60,62,65,69,74,11,25,52,27,29,31,32,33,35,37,41,189,192,199,193,193,193,194,194,195,196,197,6,10,36,11,12,12,13,13,14,16,20,18,-340,-5.38642566,205,-5.38642566,-5.38642566,-2.414990754,-2.414990754,-2.414990754,-2.414990754,-2.414990754,-2.414990754,3329090018,,29,3329000000,BREBES,90,BANJARHARJO,3329090018,SUKAREJA,-0.511111111,-0.392738126,0.033707865,-0.368898173,-0.34972903,-0.333333333,-0.311138552,-0.291374488,-0.267353491,-0.228340471,-0.170067279,0.193548387,0.4,0.736263736,0.451111492,0.49302775,0.529309725,0.549409881,0.56876062,0.588052838,0.608760152,0.631252487,-0.608247423,-0.514654854,-0.024390244,-0.489253772,-0.466869978,-0.447085418,-0.428571429,-0.411857118,-0.385443135,-0.351052475,-0.294631671,3300000000,33,JAWA TENGAH
0001fd746db159f73bd3,23,25,31,26,26,27,27,27,27,28,28,18,22,31,22,23,23,24,24,25,25,26,11,15,27,16,16,17,17,18,19,20,22,32,43,85,47,51,54,58,62,66,70,75,13,23,51,26,27,28,30,31,33,35,39,187,189,198,190,193,194,194,195,195,196,196,6,10,34,10,11,12,12,13,13,14,18,19,-270,-6.89581391,240,-4.867282688,-4.867282688,-2.938734286,-2.938734286,-2.938734286,-1.402559642,-1.402559642,-1.402559642,3329090019,,29,3329000000,BREBES,90,BANJARHARJO,3329090019,KUBANGJERO,-0.517241379,-0.41627403,0.010752688,-0.385039168,-0.365085715,-0.341442449,-0.322230128,-0.298949865,-0.271428388,-0.240224887,-0.18579539,0.230769231,0.376837578,0.744186047,0.428571429,0.467195193,0.5,0.533227024,0.564680183,0.590697714,0.618611889,0.651346965,-0.616161616,-0.530005042,-0.166666667,-0.494634013,-0.468182994,-0.446259908,-0.418743048,-0.392119693,-0.360558635,-0.323483646,-0.272727273,3300000000,33,JAWA TENGAH
0001dc00f1ac3d3e3ece,23,26,32,26,26,27,27,27,28,28,29,19,22,30,22,23,24,24,25,25,26,26,12,15,30,16,17,18,19,20,21,21,23,32,41,95,47,50,53,57,59,62,65,70,13,22,59,25,27,29,30,32,34,37,42,188,192,199,193,194,194,194,194,195,196,197,6,10,45,10,11,12,12,13,14,15,21,17,-205,-6.811836526,165,-4.81690288,-2.904481509,-2.904481509,-2.904481509,-2.904481509,-1.303534608,-1.303534608,-1.303534608,3329090017,,29,3329000000,BREBES,90,BANJARHARJO,3329090017,PENDE,-0.5,-0.396870425,0.102803738,-0.365069937,-0.341239712,-0.318108199,-0.298911693,-0.279898851,-0.248754862,-0.22093867,-0.142857143,0.147540984,0.313818529,0.736263736,0.371961999,0.412398258,0.455019026,0.506573938,0.541491622,0.564673843,0.588889149,0.622890326,-0.596153846,-0.505314806,-0.118644068,-0.471934105,-0.448173446,-0.428571429,-0.405120171,-0.374322289,-0.333333333,-0.297680207,-0.233105023,3300000000,33,JAWA TENGAH
00014db9a232e0843d83,21,24,34,25,25,26,26,27,27,28,29,17,21,31,22,23,23,24,24,25,25,26,10,13,28,15,16,17,18,19,20,21,22,31,40,105,42,45,49,53,60,67,75,84,11,21,53,23,25,27,29,33,36,38,41,189,190,198,191,193,194,194,195,195,195,196,4,9,34,10,11,11,12,12,13,14,16,11,-435,-13.80069973,405,-9.798118841,-5.852665762,-5.852665762,-1.760966435,-1.760966435,-1.760966435,-1.760966435,-1.760966435,3329090011,,29,3329000000,BREBES,90,BANJARHARJO,3329090011,CIGADUNG,-0.526717557,-0.412311117,0.056179775,-0.38078788,-0.353576337,-0.333333333,-0.310974296,-0.291119887,-0.267289574,-0.239971272,-0.205430943,0.181818182,0.313179014,0.793103448,0.357052587,0.396665764,0.436266342,0.486077226,0.53753525,0.6,0.666666667,0.724524858,-0.672131148,-0.592311046,-0.103448276,-0.541366083,-0.486306167,-0.435422574,-0.377580741,-0.333333333,-0.294693887,-0.260378725,-0.221235764,3300000000,33,JAWA TENGAH
00011ec549da153d0edd,19,23,31,24,24,24,25,26,26,27,28,13,19,34,20,21,22,23,23,24,25,25,7,12,32,13,13,14,15,16,17,18,20,28,49,111,60,68,72,75,77,79,83,89,8,26,58,31,35,36,38,39,39,41,42,188,191,199,192,192,193,194,195,195,195,196,3,11,44,12,12,13,13,14,14,15,16,12,-405,-17.85663214,415,-9.673379132,-9.673379132,-5.942720632,-5.942720632,-5.942720632,-5.942720632,-2.325940217,-2.325940217,3329090012,,29,3329000000,BREBES,90,BANJARHARJO,3329090012,TIWULANDU,-0.555555556,-0.404440034,0.094339623,-0.380852284,-0.365043835,-0.35008513,-0.339092262,-0.327310373,-0.310323722,-0.291025314,-0.243923505,0.222222222,0.428571429,0.808510638,0.537559505,0.6,0.650927502,0.681786142,0.701399698,0.717418724,0.72869919,0.744117809,-0.680672269,-0.611694866,-0.152542373,-0.596010178,-0.579939596,-0.568468722,-0.548480122,-0.525521609,-0.485271451,-0.428571429,-0.333333333,3300000000,33,JAWA TENGAH
00010d934baf171468ab,21,24,36,24,25,25,25,26.06800224,26.06800224,27.03550722,27.03550722,17,21.04700072,36,21.04700072,22,23,23,24,24,24,25,10,13,35,14.07397145,15,16,17,18,18,19,20,33,57,111,61,64,66,69,71.09733377,74,78,82,11,32.09601599,58,35,36.03310726,38,39,40,41.0428508,42,44.05306232,189,193,198,193,193,194.044558,194.044558,195,195,196.1520788,197,5,12,40,13,14.05182429,14.05182429,15,15,16,17,18,14,-435,-17.94526028,450,-9.70032264,-9.70032264,-5.910747044,-5.910747044,-5.910747044,-5.910747044,-5.910747044,-2.859555178,3329090014,,29,3329000000,BREBES,90,BANJARHARJO,3329090014,CIBENDUNG,-0.573770492,-0.377401016,0.074074074,-0.353642849,-0.333333333,-0.310484394,-0.290995735,-0.271508694,-0.248607033,-0.224779081,-0.18889845,0.1,0.493573119,0.801801802,0.530016522,0.556729877,0.576215065,0.6,0.626956341,0.65505932,0.689268758,0.717342498,-0.681818182,-0.588118215,0,-0.561071746,-0.537029767,-0.510604457,-0.489165279,-0.471729609,-0.455252671,-0.43526964,-0.400320902,3300000000,33,JAWA TENGAH
0001830fa283bfe12534,19,22,37,23,24,24,24,25,25,26,26,14,18,36,19,20,21,21,22,22,23,24,8,11,36,12,13,13,14,15,16,17,19,6,10,101,22,53,60,65,69,72,74,78,1,4,65,10,28,32,35,37,38,40,42,190,193,200,193,194,194,195,195,196,196,196,0,2,43,5,10,12,13,13,14,15,17,7,-365,-9.588476761,375,-9.588476761,-5.787702669,-5.787702669,-5.787702669,-2.460940368,-2.460940368,-2.460940368,0.109631066,3329090007,,29,3329000000,BREBES,90,BANJARHARJO,3329090007,MALAHAYU,-0.8,-0.5,0.125,-0.41176021,-0.37350674,-0.350059038,-0.333333333,-0.310367869,-0.291073352,-0.259845597,-0.216657342,-0.363636364,-0.142857143,0.813953488,0.209571516,0.503331973,0.57450307,0.613169166,0.652576269,0.676058508,0.699085986,0.722791154,-0.657142857,-0.589444228,0.517241379,-0.566765691,-0.550513995,-0.527406925,-0.497106308,-0.465190894,-0.409829617,-0.022712716,0.355506181,3300000000,33,JAWA TENGAH
3.42555E+12,-7.015347792718215],[108.83407597318524,-7.015302893339649],[108.8339862248837,-7.015168254379546],[108.8339862248837,-7.01489898542793],[108.8339862248837,-7.014315482081172],[108.83389647660262,-7.013687128189911],[108.83389647660262,-7.0135973477492755],[108.8339413507406,-7.013552479569849],[108.8339413507406,-7.013507589439967],[108.83430043468344,-7.012879226018801],[108.8347492674085,-7.012475282587541],[108.83551222075572,-7.0122957858171455],[108.83596105486087,-7.012250879314953],[108.83605080361217,-7.012250845192195],[108.83640988947705,-7.012340638507566],[108.83672410120904,-7.012609964443231],[108.83694847355981,-7.01283436163681],[108.83721781120482,-7.012968998928383],[108.83766664725147,-7.013013866487422],[108.83784614555084,-7.01296898605491],[108.83802573458765,-7.012924101902688],[108.83829498231242,-7.012789487513759],[108.83869894489999,-7.012250862127813],[108.8387438195846,-7.011802004315334],[108.8387438195846,-7.011487868755742],[108.83869894489999,-7.0109941636461315],[108.83869894489999,-7.010545292992183],[108.838878443669,-7.010096436144152],[108.83892340902999,-7.009872022319971],[108.83892340902999,-7.0096924770859514],[108.83919265736729,-7.009198786379656],[108.8394171217781,-7.008749959973881],[108.83977612005101,-7.008346015793613],[108.84009033446388,-7.008031818585354],[108.84071867338342,-7.007582971911585],[108.84152660393228,-7.007538094246068],[108.84143685393559,-7.007493243403458],[108.84116751341136,-7.006999544775891],[108.84107776349627,-7.006775080789374],[108.84103288854637,-7.006640485412126],[108.84085338879774,-7.006505821953984],[108.84067379847433,-7.00646092919897],[108.84053917377763,-7.0064609389471055],[108.84049429888893,-7.006460916120917],[108.84040454912683,-7.006460948646765],[108.84013520930668,-7.006191592084119],[108.83991083514374,-7.005832566629653],[108.83973124524904,-7.005563257121819],[108.8396414956604,-7.005473522856655],[108.83959662087375,-7.00533885061328],[108.83950687131572,-7.0051592724703395],[108.83946199654434,-7.005069561714473],[108.83923753210802,-7.004665582696189],[108.83910290790111,-7.004575825529645],[108.838878443669,-7.004441142602345],[108.83878869427429,-7.004396291303597],[108.8386540702205,-7.004306533968347],[108.83833985695108,-7.0041269992889745],[108.83784614555084,-7.003902565250324],[108.83744218383647,-7.003543531186141],[108.83699334804528,-7.00296006346361],[108.83649963833051,-7.002286810613496],[108.83573668307203,-7.0010749199952125],[108.8355570950777,-7.0009851416821105],[108.83506338716167,-7.00058118131681],[108.83488389012919,-7.000401637749609],[108.83443505725079,-6.999997702424529],[108.83407597318524
0001eaba1dc47fb57ab3,18,22.30255558,31,22.30255558,22.30255558,23.58168768,24.68423049,24.68423049,26,26,27,12,17.60824356,30,18,19,20,21,22,23,24,25,6,10.57143704,30,11.41728898,11.41728898,13.3831513,14.7040369,16,17,19,20,6,42.4346443,107,53,58,62,65,68,70.3020562,73,79,1,20,65,26.39332479,29,31,33.35905734,35,36.43546651,38.40648925,42.37229369,187,193,200,193,194,194,195,195,195,196,196,1,8.400420979,36,9.541148149,11.40527804,11.40527804,12,13.37170314,13.37170314,15,18,6,-400,-9.644560043,435,-9.644560043,-5.67089261,-5.67089261,-5.67089261,-2.494813952,-2.494813952,-2.494813952,-2.494813952,3329090006,,29,3329000000,BREBES,90,BANJARHARJO,3329090006,PENANGGAPAN,-0.777777778,-0.431900977,0.023255814,-0.411928768,-0.392837224,-0.368888977,-0.339332497,-0.310609196,-0.279276094,-0.248790467,-0.208754561,-0.333333333,0.402953334,0.826923077,0.493472278,0.543449522,0.58227564,0.620732255,0.668515178,0.699327174,0.723051807,0.745379821,-0.697478992,-0.614033229,0.479795124,-0.589237101,-0.566990718,-0.535646007,-0.505956376,-0.473042124,-0.448950803,-0.410076151,-0.315132567,3300000000,33,JAWA TENGAH
432136007119],[108.78254996301087,-7.06947701999125],[108.78237039948272,-7.069566845886609],[108.78223579487344,-7.06970146903083],[108.78228066307133,-7.069791211909697],[108.78232553127444,-7.069881033165952],[108.7824602265578,-7.069970803029763],[108.78263969948475,-7.070015649689744],[108.78277439487758,-7.07006055551622],[108.78272952662239,-7.0701054041718745],[108.78250509478174,-7.070284944414126],[108.7824602265578,-7.070464464125739],[108.78250509478174,-7.070644014693725],[108.7826845677295,-7.070823532611192],[108.78241526769622,-7.0709581960764245],[108.78241526769622,-7.071003060674139],[108.78223579487344,-7.070913349449909],[108.78219092668077,-7.0710928713045185],[108.78232553127444,-7.071272375521334],[108.78228066307133,-7.072035380516053],[108.78228066307133,-7.07230472995243],[108.78187666819237,-7.073112582830486],[108.78183180004137,-7.073247245364737],[108.78138302817523,-7.0734716702150084],[108.7810239022864,-7.073606317420642],[108.78070973538931,-7.073830709891833],[108.78017113826216,-7.074279606057633],[108.7796774097815,-7.074548893744625],[108.77963254188587,-7.074548879162163],[108.77958767399544,-7.074593732367792],[108.77931837612017,-7.074728408918115],[108.77828605423102,-7.07562608401547],[108.77792702186332,-7.076164635864266],[108.77725373510211,-7.07778045611303],[108.77676001035199,-7.078947427116531],[108.77658044951544,-7.079889998720957],[108.77644584692396,-7.080967214791689],[108.776311153738,-7.081640434456926],[108.77590725574497,-7.081954590665807],[108.77514423775514,-7.08244830404704],[108.77460564839369,-7.08289713306013],[108.77438122127495,-7.083480681563074],[108.77451582314592,-7.084153932115951],[108.77483007564305,-7.08469252598996],[108.77491981032294,-7.085186190077256],[108.77483007564305,-7.086038978853769],[108.77456069044668,-7.086757105036175],[108.77438122127495,-7.087385501932506],[108.77438122127495,-7.0874303800244585],[108.77438122127495,-7.087475258148243],[108.77429139607948,-7.0884627212434435],[108.77438122127495,-7.089315445273501],[108.77487494298038,-7.0901682807868],[108.77554813494922,-7.091155652811363],[108.77626628623362,-7.092008474854363],[108.7769844388548,-7.092681697224172],[108.77770259281243,-7.0933101172251005],[108.77842065746427,-7.093983344733199],[108.77860021915689,-7.09452196584733],[108.77828605423102,-7.095240096750494],[108.77747816389201,-7.0960928650144774],[108.77676001035199,-7.096766132675517],[108.77617655124047,-7.097170050076924],[108.77604185814855,-7.0975739873070065],[108.77595212320762,-7.098022818764994],[108.77559309301135,-7.098606335457494],[108.77541353271795,-7.099010274314349],[108.77536866531796,-7.099548821852539]
000197ce4c6d3832b7bb,20,22,41,23,24,24,25,25,26,27,28,16,18,43,19,20,20,21,21,22,23,25,9,11,41,12,13,14,15,15,17,18,21,12,38,112,45,51,58,63,67,71,75,80,2,16,57,21,25,29,32,34,36,38,41,192,194,200,194,195,195,195,195,195,195,196,0,7,41,9,10,11,12,13,14,15,17,8,-450,-9.70278097,415,-5.668933553,-5.668933553,-5.668933553,-2.125493964,-2.125493964,-2.125493964,-2.125493964,-2.125493964,3301020008,,1,3301000000,CILACAP,20,WANAREJA,3301020008,MADURA,-0.888888889,-0.449187579,0.136842105,-0.4025721,-0.379260555,-0.36332073,-0.340586548,-0.324347617,-0.308825057,-0.284987529,-0.254755393,-0.347826087,0.322804581,0.81443299,0.441371623,0.519455787,0.57458465,0.621006308,0.652333667,0.683710526,0.707144477,0.730555672,-0.676190476,-0.606270341,0.384615385,-0.582037626,-0.558550078,-0.535946834,-0.505945837,-0.464863072,-0.409982234,-0.342992946,-0.246915125,3300000000,33,JAWA TENGAH
00014d21b31eedea8f6d,19,21,60,22,22,22,23,24,25,26,27,12,17,60,17,18,18,19,20,21,22,24,6,10,61,10,11,12,12,13,14,16,18,14,46,126,58,63,66,69,71,73,77,82,2,23,105,28,31,34,36,37,39,40,44,189,193,200,193,194,194,195,195,195,195,196,0,9,100,10,11,12,12,13,14,15,17,3,-445,-9.602087322,455,-5.532370803,-5.532370803,-5.532370803,-5.532370803,-2.569416245,-2.569416245,-2.569416245,-2.569416245,3301010003,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010003,PANULISAN TIMUR,-0.882352941,-0.410092413,0.278911565,-0.379126354,-0.347357204,-0.332936859,-0.316125493,-0.308692746,-0.293149472,-0.285389039,-0.262210843,-0.272727273,0.480207399,0.82,0.613414427,0.652193984,0.683685306,0.69938745,0.715440896,0.730404394,0.745403766,0.761504183,-0.684210526,-0.623272388,0.215686275,-0.60864178,-0.595504883,-0.584042968,-0.568602842,-0.552711936,-0.529385408,-0.489452301,-0.369230756,3300000000,33,JAWA TENGAH
0001ec6b4f8a9f9b793c,19,21,36,22,24,25,26,27,27,28,29,15,17,37,18,19,20,21,23,24,25,26,8,11,39,12,13,14,16,17,18,19,21,19,38,97,43,49,56,61,65,68,71,76,3,19,54,23,26,27,29,30,32,33,36,187,191,199,192,193,193,194,195,195,195,195,1,8,34,9,10,10,11,11,12,13,15,2,-395,-9.69784419,370,-5.52920375,-5.52920375,-5.52920375,-2.003641052,-2.003641052,-2.003641052,-2.003641052,-2.003641052,3301010002,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010002,PANULISAN,-0.785714286,-0.435477833,0.040816327,-0.411894427,-0.396719576,-0.38085332,-0.361487679,-0.341325102,-0.31440836,-0.283082714,-0.23220693,-0.137254902,0.333333333,0.8125,0.412925163,0.474834199,0.529171503,0.576104384,0.626892134,0.666666667,0.70541741,0.740426079,-0.676190476,-0.604480557,0.153846154,-0.580361773,-0.548924736,-0.517682485,-0.474699487,-0.428571429,-0.365650303,-0.302720334,-0.231982942,3300000000,33,JAWA TENGAH
000185444045ce6563c1,19,21,38,22,22,24,25,26,27,27,28,12,17,38,18,18,19,21,22,23,24,25,6,10,39,11,12,13,14,15,16,18,22,21,44,97,51,59,63,66,69,71,74,78,2,21,46,26,27,28,30,31,32,33,35,186,192,199,193,193,193,193,194,195,195,195,1,8,28,9,10,10,11,11,12,13,14,1,-395,-9.558004875,370,-5.516501399,-5.516501399,-5.516501399,-5.516501399,-2.394698049,-2.394698049,-2.394698049,-2.394698049,3301010001,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010001,PANULISAN BARAT,-0.826086957,-0.443279144,0.035714286,-0.423843485,-0.411863815,-0.396951183,-0.384868304,-0.369127884,-0.349457181,-0.321718999,-0.271577606,-0.222222222,0.378706536,0.811320755,0.502764161,0.574434814,0.613228021,0.652452063,0.676318665,0.699064323,0.722958896,0.745469885,-0.688073394,-0.614949574,0.20754717,-0.595445719,-0.576268768,-0.556971279,-0.533091443,-0.5,-0.459233652,-0.38558911,-0.298203148,3300000000,33,JAWA TENGAH
00016dddceebb2b4fd1e,19,22,45,22,23,24,24,24,25,26,26,12,18,47,19,19,20,20,21,21,22,24,7,11,44,12,13,13,14,15,16,17,19,22,46,125,53,59,64,67,70,73,76,81,7,22,57,27,30,32,35,36,38,40,43,193,194,199,195,195,195,195,195,195,195,196,3,9,42,10,11,12,13,13,14,15,17,9,-445,-13.80475452,450,-9.658056957,-5.597441263,-5.597441263,-5.597441263,-5.597441263,-2.583567287,-2.583567287,-2.583567287,3301020009,,1,3301000000,CILACAP,20,WANAREJA,3301020009,MADUSARI,-0.625,-0.408262575,0.0625,-0.380962864,-0.361395889,-0.345801046,-0.326639698,-0.310471113,-0.298727461,-0.283363199,-0.255951741,0.126760563,0.435307434,0.82,0.525158133,0.583933398,0.626724736,0.662634396,0.685696737,0.704713498,0.724679383,0.747082744,-0.697841727,-0.615137501,-0.066666667,-0.595712639,-0.580206521,-0.564477736,-0.544783121,-0.517684784,-0.474839101,-0.416690328,-0.342927738,3300000000,33,JAWA TENGAH
0001a75767534731fc8a,18,20,44,21,21,22,22,24,25,26,27,11,16,40,17,17,18,19,19,21,22,23,6,9,37,10,11,11,13,13,14,16,17,13,33,104,45,54,60,64,68,71,74,78,3,13,63,19,24,27,29,31,34,36,39,181,191,198,193,194,194,195,195,195,195,195,1,6,35,8,9,10,11,11,12,13,15,4,-375,-9.612863219,400,-5.600253601,-5.600253601,-5.600253601,-2.022559501,-2.022559501,-2.022559501,-2.022559501,-2.022559501,3301010004,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010004,MATENGGENG,-0.723076923,-0.463011563,-0.00952381,-0.435584278,-0.419910651,-0.404662053,-0.384849854,-0.365078517,-0.341525767,-0.314745456,-0.279368032,-0.014925373,0.450449061,0.82,0.525569328,0.587965961,0.626753847,0.658411751,0.685436015,0.709254638,0.728751589,0.751737493,-0.689655172,-0.614959353,0.055555556,-0.595504736,-0.580332092,-0.556944953,-0.537119078,-0.506009342,-0.458705759,-0.3887787,-0.29476503,3300000000,33,JAWA TENGAH
00013e943a9978f34d1f,18,21,62,22,22,23,23,24,24,25,26,11,17,63,18,18,19,19,20,20,21,22,5,10,60,11,11,12,12,13,14,15,17,12,41,99,52,60,64,67,70,72,75,79,3,17,75,24,27,31,33,35,36,38,40,188,193,197,194,194,194,194,195,195,195,195,1,7,44,9,10,11,12,12,13,14,15,5,-400,-9.623528808,330,-5.639464433,-5.639464433,-5.639464433,-5.639464433,-2.264530206,-2.264530206,-2.264530206,-2.264530206,3301010005,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010005,CIWALEN,-0.727272727,-0.435950574,-0.030927835,-0.408104073,-0.388800127,-0.373273729,-0.357615743,-0.341210444,-0.32695688,-0.306961398,-0.28313771,0.12,0.481900742,0.806451613,0.568328063,0.619246137,0.654276932,0.678115785,0.697295627,0.71353115,0.732487644,0.751589395,-0.689320388,-0.619377211,0.04,-0.6,-0.587075009,-0.572368935,-0.552788661,-0.529348398,-0.5,-0.440146802,-0.333333333,3300000000,33,JAWA TENGAH
000179e65b92e81c351a,17,21,34,21,22,23,24,24,26,26,27,10,17,30,18,18,19,20,21,21,23,24,5,10,33,11,12,13,14,15,16,17,19,12,40,110,49,55,59,64,68,71,75,79,4,17,67,22,25,28,30,32,33,35,38,186,191,199,192,192,193,194,194,194,195,195,1,7,48,9,10,10,11,12,13,14,15,6,-395,-13.89844265,435,-9.700140703,-5.595652274,-5.595652274,-5.595652274,-2.260902654,-2.260902654,-2.260902654,-2.260902654,3301010006,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010006,DAYEUHLUHUR,-0.675675676,-0.443276404,0.12,-0.419883814,-0.404587847,-0.392666141,-0.38089189,-0.365154064,-0.349791613,-0.326379251,-0.291367715,0.111111111,0.439605102,0.82,0.506895193,0.560368624,0.60490527,0.639179807,0.666666667,0.689441367,0.713380299,0.747043203,-0.692307692,-0.61533944,0,-0.591271756,-0.568566617,-0.544988569,-0.521351705,-0.489320053,-0.450997958,-0.396138069,-0.322897759,3300000000,33,JAWA TENGAH
0001ba157e1b09a9bda8,18,20,45,21,22,22,22,23,24,25,27,11,15,40,16,17,18,18,19,20,21,23,5,9,40,10,10,11,12,13,14,16,18,12,29,109,42,49,54,59,64,68,72,77,4,11,56,18,22,25,28,30,32,34,37,180,192,198,193,193,194,194,194,195,195,195,1,4,30,7,9,10,10,11,12,13,14,9,-430,-9.649826618,400,-5.578219102,-5.578219102,-5.578219102,-1.906687101,-1.906687101,-1.906687101,-1.906687101,-1.906687101,3301010009,,1,3301000000,CILACAP,10,DAYEUHLUHUR,3301010009,BINGKENG,-0.727272727,-0.462450042,0,-0.432057336,-0.412162,-0.39664844,-0.384899062,-0.365081871,-0.345867835,-0.318523254,-0.282921063,-0.047619048,0.393424603,0.834862385,0.474756596,0.552033751,0.604905109,0.642795301,0.67091898,0.701266982,0.72862679,0.751439182,-0.698412698,-0.614951332,0.161290323,-0.591113799,-0.568466256,-0.541504718,-0.513810247,-0.474677804,-0.424288536,-0.349868433,-0.237121306,3300000000,33,JAWA TENGAH
